movieId,imdbId,tmdbId,title,genres,year,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating,tag
95949,1630637,56909.0,"Immature, The (Immaturi) ",Comedy,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
95965,142245,39323.0,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) ,Action|Adventure|Animation,1990,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
96004,142247,39324.0,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) ,Action|Adventure|Animation,1993,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,No tags available
96007,142232,18095.0,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) ,Action|Adventure|Animation,1997,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,No tags available
96020,1235841,76696.0,Sidewalls (Medianeras) ,Drama,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,No tags available
96079,1074638,37724.0,Skyfall ,Action|Adventure|Thriller|IMAX,2012,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.81,"beautiful cinematography, beautifully filmed, cinematography"
96084,57286,58383.0,Hands Over the City (Le mani sulla città) ,Drama,1963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5,"city politics, italy, political right versus left"
96110,1790886,77953.0,"Campaign, The ",Comedy,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4444444444444446,No tags available
96114,1990181,85414.0,Brake ,Crime|Thriller,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,No tags available
96121,1535438,82696.0,Hope Springs ,Comedy|Drama,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,No tags available
96150,2125666,84327.0,"Queen of Versailles, The ",Documentary,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,No tags available
96281,1623288,77174.0,ParaNorman ,Adventure|Animation|Comedy,2012,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
96283,2023453,82650.0,Diary of a Wimpy Kid: Dog Days ,Children|Comedy,2012,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
96373,1441940,109584.0,Broken ,Drama,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5,No tags available
96411,2076781,76360.0,6 Days to Air: The Making of South Park ,Documentary,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
96417,1547234,49526.0,Premium Rush ,Action|Thriller,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2,No tags available
96430,1462769,71864.0,"Odd Life of Timothy Green, The ",Comedy|Drama|Fantasy,2012,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.0,No tags available
96432,1212450,82633.0,Lawless ,Crime|Drama,2012,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.625,No tags available
96448,1714203,71668.0,Piranha 3DD (a.k.a. Piranha DD) ,Comedy|Horror,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.1666666666666665,No tags available
96471,106104,202043.0,Prime Suspect 3 ,Crime|Drama|Mystery,1993,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0,No tags available
96488,2125608,84334.0,Searching for Sugar Man ,Documentary,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.25,No tags available
96518,365651,263947.0,Prime Suspect 6: The Last Witness ,Drama|Thriller,2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,No tags available
96520,114182,215999.0,Prime Suspect: The Lost Child ,Drama|Mystery,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,No tags available
96530,1619277,83403.0,Conception ,Comedy|Romance,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,No tags available
96563,2028530,83660.0,Paradise Lost 3: Purgatory ,Documentary,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
96567,1840417,83686.0,"Words, The ",Drama|Romance,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0,No tags available
96588,1981677,114150.0,Pitch Perfect ,Comedy|Musical,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.625,No tags available
96606,770802,89708.0,Samsara ,Documentary,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8333333333333335,No tags available
96608,114308,67166.0,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,No tags available
96610,1276104,59967.0,Looper ,Action|Crime|Sci-Fi,2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.640625,No tags available
96616,1232200,87428.0,That's My Boy ,Comedy,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,No tags available
96655,1990314,84329.0,Robot & Frank ,Comedy|Drama|Sci-Fi,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,No tags available
96691,1855325,71679.0,Resident Evil: Retribution ,Action|Horror|Sci-Fi|IMAX,2012,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3.75,No tags available
96726,1710417,100529.0,Lola Versus ,Comedy|Romance,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,No tags available
96728,1560747,68722.0,"Master, The ",Drama,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9166666666666665,No tags available
96737,1343727,49049.0,Dredd ,Action|Sci-Fi,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.7142857142857144,No tags available
96811,1855199,77016.0,End of Watch ,Crime|Drama|Thriller,2012,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.9166666666666665,No tags available
96815,2105044,84348.0,V/H/S ,Horror|Thriller,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.75,No tags available
96821,1659337,84892.0,"Perks of Being a Wallflower, The ",Drama|Romance,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.825,No tags available
96829,2106476,103663.0,"Hunt, The (Jagten) ",Drama,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.3,No tags available
96832,2076220,103328.0,Holy Motors ,Drama|Fantasy|Musical|Mystery|Sci-Fi,2012,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,5.0,No tags available
96861,1397280,82675.0,Taken 2 ,Action|Crime|Drama|Thriller,2012,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.2857142857142856,"Istanbul, Liam Neeson, predictable, Turkey, unnecessary sequel"
96917,1582507,82505.0,House at the End of the Street ,Horror|Thriller,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,No tags available
96935,319901,45397.0,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) ,Comedy|Fantasy|Romance,2002,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,No tags available
96945,1638328,85735.0,Love Lasts Three Years (L'amour dure trois ans) ,Comedy|Drama|Romance,2011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,No tags available
96964,1658837,86597.0,"Tall Man, The ",Crime|Drama|Mystery,2012,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1.5,No tags available
96975,1592873,80271.0,LOL ,Comedy|Drama|Romance,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,No tags available
97024,2053425,97365.0,Rust and Bone (De rouille et d'os) ,Drama|Romance,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,No tags available
97168,1183919,90125.0,Marley ,Documentary,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
97172,1142977,62214.0,Frankenweenie ,Animation|Comedy|Horror|IMAX,2012,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.5,No tags available
97188,1922777,82507.0,Sinister ,Horror|Thriller,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,No tags available
97194,376921,92171.0,"Thing: Terror Takes Shape, The ",Documentary,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,No tags available
97225,837562,76492.0,Hotel Transylvania ,Animation|Children|Comedy,2012,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.409090909090909,No tags available
97230,2014338,110354.0,Side by Side ,Documentary,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
97285,54325,71723.0,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) ,Action|Crime|Mystery,1960,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,No tags available
97304,1024648,68734.0,Argo ,Drama|Thriller,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.982142857142857,"cia, politics, Thrilling"
97306,1931533,86838.0,Seven Psychopaths ,Comedy|Crime,2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.466666666666667,No tags available
97328,1872818,84306.0,Liberal Arts ,Comedy|Drama,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
97470,1886493,75736.0,Catch .44 ,Action|Drama|Thriller,2011,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.25,No tags available
97643,1649444,80280.0,[REC]³ 3 Génesis ,Horror|Thriller,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,No tags available
97665,1597522,99770.0,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) ,Adventure|Comedy,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,No tags available
97701,2109184,82990.0,Paranormal Activity 4 ,Horror|IMAX,2012,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.0,No tags available
97742,1712170,94348.0,Alex Cross ,Action|Crime|Mystery|Thriller,2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.5,No tags available
97752,1371111,83542.0,Cloud Atlas ,Drama|Sci-Fi|IMAX,2012,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3.736842105263158,No tags available
97757,424755,72867.0,'Hellboy': The Seeds of Creation ,Action|Adventure|Comedy|Documentary|Fantasy,2004,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
97785,938330,61012.0,Silent Hill: Revelation 3D ,Horror|Mystery|Thriller,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.0,No tags available
97836,1648179,87826.0,Here Comes the Boom ,Action|Comedy,2012,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5714285714285716,No tags available
97858,1655416,126797.0,Mental ,Comedy|Drama,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,No tags available
97860,1764234,64689.0,Killing Them Softly ,Crime|Drama|Thriller,2012,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.125,No tags available
97866,1966604,84287.0,"Imposter, The ",Documentary,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.75,No tags available
97870,1866249,113947.0,"Sessions, The (Surrogate, The) ",Drama,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
97904,2063781,84341.0,Smashed ,Comedy|Drama,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
97913,1772341,82690.0,Wreck-It Ralph ,Animation|Comedy,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,No tags available
97921,1045658,82693.0,Silver Linings Playbook ,Comedy|Drama,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.716666666666667,No tags available
97923,1907668,87502.0,Flight ,Drama,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
97936,1781769,96724.0,Anna Karenina ,Drama,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
97938,454876,87827.0,Life of Pi ,Adventure|Drama|IMAX,2012,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.629032258064516,"cinematography, India, surreal"
97950,1258972,97430.0,"Man with the Iron Fists, The ",Action|Adventure|Crime,2012,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,No tags available
97988,1713476,123105.0,"Bay, The ",Horror|Sci-Fi|Thriller,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.5,No tags available
98061,1900893,98631.0,Himizu ,Children|Crime|Drama,2011,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
98083,1753968,65851.0,Jackass 3.5 ,Comedy|Documentary,2011,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
98122,1942884,80215.0,Indie Game: The Movie ,Documentary,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
98124,2313197,123025.0,"Batman: The Dark Knight Returns, Part 1 ",Action|Animation|Sci-Fi,2012,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.9285714285714284,No tags available
98154,443272,72976.0,Lincoln ,Drama|War,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.5,No tags available
98160,1493157,135708.0,Nature Calls ,Comedy,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,No tags available
98175,1545106,73935.0,Vamps ,Comedy|Horror|Romance,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5,No tags available
98203,1673434,50620.0,"Twilight Saga: Breaking Dawn - Part 2, The ",Adventure|Drama|Fantasy|Romance|IMAX,2012,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1.875,No tags available
98230,1715873,58547.0,10 Years ,Comedy|Drama|Romance,2011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,No tags available
98239,1234719,60747.0,Red Dawn ,Action|War,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.25,No tags available
98243,1446192,81188.0,Rise of the Guardians ,Adventure|Animation|Children|Fantasy|IMAX,2012,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.7916666666666665,No tags available
98279,2006040,101519.0,"Fantastic Fear of Everything, A ",Comedy,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
98296,1667310,97614.0,Deadfall ,Crime|Drama|Thriller,2012,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.5,No tags available
98361,1531901,102780.0,Byzantium ,Drama|Fantasy|Thriller,2012,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.0,No tags available
98491,2388725,140420.0,Paperman ,Animation|Comedy|Romance,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.375,No tags available
98499,79315,19274.0,"Fearless Hyena, The (Xiao quan guai zhao) ",Action|Comedy,1979,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
98503,80623,18867.0,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) ,Action|Comedy,1980,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
98585,975645,112336.0,Hitchcock ,Drama,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
98604,1798188,83389.0,From Up on Poppy Hill (Kokuriko-zaka kara) ,Animation|Drama|Romance,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.5,No tags available
98607,1483797,71883.0,Redline ,Action|Animation|Sci-Fi,2009,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5,No tags available
98623,86605,25539.0,Winners and Sinners (Qi mou miao ji: Wu fu xing) ,Action|Comedy|Crime,1983,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
98633,89177,10044.0,My Lucky Stars (Fuk sing go jiu) ,Action|Comedy,1985,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
98697,66798,34280.0,"Money Money Money (L'aventure, c'est l'aventure) ",Adventure|Comedy,1972,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,No tags available
98799,1979172,110392.0,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A ",Animation|Comedy,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,No tags available
98809,903624,49051.0,"Hobbit: An Unexpected Journey, The ",Adventure|Fantasy|IMAX,2012,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.8125,"Action, Myth"
98836,1477855,87504.0,Hyde Park on Hudson ,Comedy|Drama,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,No tags available
98908,1241017,40722.0,How to Make Love to a Woman ,Comedy|Romance,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,No tags available
98961,1790885,97630.0,Zero Dark Thirty ,Action|Drama|Thriller,2012,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.107142857142857,"Afghanistan, American propaganda, assassination, military, terrorism"
99005,1925431,139567.0,Fire with Fire ,Action|Crime|Drama,2012,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,No tags available
99007,1588173,82654.0,Warm Bodies ,Comedy|Horror|Romance,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.5,No tags available
99030,1901040,83186.0,Wrong ,Comedy|Drama,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
99087,1540128,77875.0,Playing for Keeps ,Comedy|Romance,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,No tags available
99106,1694020,82687.0,"Guilt Trip, The ",Comedy,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,No tags available
99112,790724,75780.0,Jack Reacher ,Action|Crime|Thriller,2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4166666666666665,No tags available
99114,1853728,68718.0,Django Unchained ,Action|Drama|Western,2012,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.943661971830986,"action, Christoph Waltz, funny, good soundtrack, Great performances, Humour, Leonardo DiCaprio, Quentin Tarantino, Samuel L. Jackson, Soundtrack, western, Soundtrack"
99117,1758830,89492.0,This Is 40 ,Drama,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.125,No tags available
99122,97550,41153.0,I Bought a Vampire Motorcycle ,Comedy|Horror,1990,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,No tags available
99130,113376,44470.0,Ice Cream Man ,Comedy|Horror,1995,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,No tags available
99145,1649419,80278.0,"Impossible, The (Imposible, Lo) ",Drama|Thriller,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.6666666666666665,No tags available
99149,1707386,82695.0,"Misérables, Les ",Drama|Musical|Romance|IMAX,2012,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,3.5,No tags available
99191,115813,16315.0,Campfire Tales ,Horror,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,No tags available
99415,1047540,88042.0,Parental Guidance ,Comedy,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,No tags available
99437,1783732,75761.0,John Dies at the End ,Comedy|Fantasy|Horror,2012,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,No tags available
99532,230534,193380.0,"Misérables, Les ",Drama|Romance,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.25,No tags available
99574,2091473,133694.0,Promised Land ,Drama,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
99636,2181931,118628.0,English Vinglish ,Comedy|Drama,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,No tags available
99638,1244666,38010.0,Fish Story (Fisshu sutôrî) ,Comedy,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
99721,1572315,76617.0,Texas Chainsaw 3D ,Horror|Mystery|Thriller,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1.5,No tags available
99728,1321870,82682.0,Gangster Squad ,Action|Crime|Drama,2013,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,No tags available
99750,1491044,68812.0,"Iceman, The ",Crime|Drama|Thriller,2012,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.5,No tags available
99764,2396224,147538.0,It's Such a Beautiful Day ,Animation|Comedy|Drama|Fantasy|Sci-Fi,2012,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.25,"moving, philosopical, surreal, weird"
99813,2166834,142061.0,"Batman: The Dark Knight Returns, Part 2 ",Action|Animation,2013,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875,No tags available
99846,2366308,135921.0,Everything or Nothing: The Untold Story of 007 ,Documentary,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
99853,1762248,105538.0,Codependent Lesbian Space Alien Seeks Same ,Comedy|Romance|Sci-Fi,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,No tags available
99910,1549920,76640.0,"Last Stand, The ",Action|Crime|Thriller,2013,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.25,No tags available
99917,2084989,145197.0,Upstream Color ,Romance|Sci-Fi|Thriller,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.1666666666666665,"artistic, artsy, atmospheric, Beautiful, dreamlike, existentialism"
99992,1770734,84336.0,Shadow Dancer ,Crime|Drama|Thriller,2012,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,No tags available
100044,1806234,69372.0,Human Planet ,Documentary,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
100068,1911553,85872.0,Comme un chef ,Comedy,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
100083,1333125,87818.0,Movie 43 ,Comedy,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,"embarassing scenes, offensive, R language, sarcasm, satire"
100106,2152198,128190.0,"Pervert's Guide to Ideology, The ",Documentary,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
100159,2023690,117974.0,Sightseers ,Comedy,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,No tags available
100163,1428538,60304.0,Hansel & Gretel: Witch Hunters ,Action|Fantasy|Horror|IMAX,2013,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2.9,No tags available
100194,2274356,146837.0,Jim Jefferies: Fully Functional (EPIX) ,Comedy,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,No tags available
100226,1853643,118677.0,Why Stop Now ,Comedy|Drama,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,No tags available
100277,2153963,93858.0,Tabu ,Drama|Romance,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0,No tags available
100302,1374992,58244.0,Upside Down ,Drama|Romance|Sci-Fi,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3.0,No tags available
100304,2081437,162145.0,"Liability, The ",Action|Thriller,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,No tags available
100306,165623,18912.0,Angst  ,Drama|Horror,1983,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.5,No tags available
100326,1389096,121824.0,Stand Up Guys ,Comedy|Crime,2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,No tags available
100383,2053463,109421.0,Side Effects ,Crime|Drama|Mystery|Thriller,2013,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3.9166666666666665,No tags available
100390,2024432,109431.0,Identity Thief ,Comedy|Crime,2013,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875,No tags available
100397,1935896,87436.0,"ABCs of Death, The ",Horror,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,No tags available
100487,1559547,109491.0,Beautiful Creatures ,Drama|Fantasy|Romance,2013,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.0,No tags available
100498,1606378,47964.0,"Good Day to Die Hard, A ",Action|Crime|Thriller|IMAX,2013,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2.0833333333333335,No tags available
